timestamp,total_workers,active_workers,queue_size,requests_per_second,avg_response_time,environment
2026-02-20T15:39:04.251939,3,3,0,0,0,prod
2026-02-20T15:39:06.703910,3,3,0,0,0,prod
2026-02-20T15:39:09.253441,3,3,0,0,0,prod
2026-02-20T15:39:11.705152,3,3,0,0,0,prod
2026-02-20T15:39:14.254732,3,3,0,0,0,prod
2026-02-20T15:39:16.706310,3,3,0,0,0,prod
2026-02-20T15:39:19.256153,3,3,0,0,0,prod
2026-02-20T15:39:21.708122,3,3,0,0,0,prod
2026-02-20T15:39:24.257566,3,3,0,0,0,prod
2026-02-20T15:39:26.709442,3,3,0,0,0,prod
2026-02-20T15:39:29.258661,3,3,0,0,0,prod
2026-02-20T15:39:31.710536,3,3,0,0,0,prod
2026-02-20T15:39:34.259822,3,3,0,0,0,prod
2026-02-20T15:39:36.711584,3,3,0,0,0,prod
2026-02-20T15:39:39.262167,3,3,0,0,0,prod
2026-02-20T15:39:41.712792,3,3,0,0,0,prod
2026-02-20T15:39:44.263357,3,3,0,0,0,prod
2026-02-20T15:39:46.714236,3,3,0,0,0,prod
2026-02-20T15:39:47.473734,3,3,0,0,0,prod
2026-02-20T15:39:49.264727,3,3,0,0,0,prod
2026-02-20T15:39:51.716369,3,3,0,0,0,prod
2026-02-20T15:39:52.475839,3,3,0,0,0,prod
2026-02-20T15:39:54.266036,3,3,0,0,0,prod
2026-02-20T15:39:56.717661,3,3,0,0,0,prod
2026-02-20T15:39:57.477177,3,3,0,0,0,prod
2026-02-20T15:39:59.267353,3,3,0,0,0,prod
2026-02-20T15:40:01.719051,3,3,0,0,0,prod
2026-02-20T15:40:02.479082,3,3,0,0,0,prod
2026-02-20T15:40:04.268701,3,3,0,0,0,prod
2026-02-20T15:40:06.720284,3,3,0,0,0,prod
2026-02-20T15:40:07.480151,3,3,0,0,0,prod
2026-02-20T15:40:09.270098,3,3,0,0,0,prod
2026-02-20T15:40:11.721776,3,3,0,0,0,prod
2026-02-20T15:40:12.481651,3,3,0,0,0,prod
2026-02-20T15:40:14.272458,3,3,0,0,0,prod
